,p,Time_E,Search_Space_E,Path_Length_E,Time_M,Search_Space_M,Path_Length_M,Time_C,Search_Space_C,Path_Length_C,,Add,,Add,,Add,,Add
0,0.14,0.1439879,8588,201,0.0995919,7460,201,0.2089084,8581,201,,,,,,,,
0,0.14,0.1523198,8506,201,0.0787987,6663,201,0.1730679,8489,201,,,,,,,,
0,0.14,0.1476463,8570,201,0.0855538,7053,201,0.1709167,8510,201,,,,,,,,
0,0.14,0.1594636,8633,201,0.0986272,7500,201,0.174353,8624,201,,,,,,,,
0,0.14,0.1450116,8511,201,0.0861493,6705,201,0.1996016,8479,201,,,,,,,,
0,0.14,0.1511688,8619,201,0.0970583,7438,201,0.1719736,8611,201,,,,,,,,
0,0.14,0.1663979,8648,201,0.0935053,7429,201,0.2074138,8623,201,,,,,,,,
0,0.14,0.1597817,8646,201,0.1087853,7314,201,0.1717535,8601,201,,,,,,,,
0,0.14,0.1775242,8595,201,0.1088102,7116,201,0.2910304,8585,201,,,,,,,,
0,0.14,0.1561754,8644,201,0.0931765,7000,201,0.1977124,8630,201,,,,,,,,
0,0.14,0.1471546,8663,201,0.1073703,7681,201,0.1801176,8658,201,,,,,,,,
0,0.14,0.1458151,8663,201,0.1020449,7908,201,0.1712182,8635,201,,,,,,,,
0,0.14,0.174107,8613,201,0.0973901,7453,201,0.1959487,8588,201,,,,,,,,
0,0.14,0.1578397,8568,201,0.0945282,7332,201,0.1675705,8539,201,,,,,,,,
0,0.14,0.1469114,8585,201,0.0862639,6961,201,0.1804222,8549,201,,,,,,,,
0,0.14,0.1601104,8577,201,0.0915583,7008,201,0.1734582,8572,201,,,,,,,,
0,0.14,0.1491058,8624,201,0.1029468,7397,201,0.1725562,8611,201,,,,,,,,
0,0.14,0.1449068,8680,201,0.1060621,7851,201,0.179154,8668,201,,,,,,,,
0,0.14,0.1554681,8662,201,0.1008256,7586,201,0.177099,8656,201,,,,,,,,
0,0.14,0.1467524,8615,201,0.1000622,7507,201,0.1781301,8575,201,,,,,,,,
0,0.14,0.1468529,8649,201,0.1048988,7806,201,0.1772363,8598,201,,,,,,,,
0,0.14,0.1514477,8613,201,0.1001445,7391,201,0.1718054,8557,201,,,,,,,,
0,0.14,0.1501488,8597,201,0.0995388,7643,201,0.1766139,8598,201,,,,,,,,
0,0.14,0.1498582,8683,201,0.1011213,7628,201,0.1936521,8620,201,,,,,,,,
0,0.14,0.1535125,8562,201,0.0774545,6518,201,0.1749198,8544,201,,,,,,,,
0,0.14,0.1453671,8580,201,0.088612,6993,201,0.1981968,8576,201,,,,,,,,
0,0.14,0.1500516,8635,201,0.1044083,7791,201,0.1815768,8608,201,,,,,,,,
0,0.14,0.148878,8582,201,0.0910878,6955,201,0.2051813,8529,201,,,,,,,,
0,0.14,0.1488069,8639,201,0.1052427,7260,201,0.1836986,8629,201,,,,,,,,
0,0.14,0.1534593,8583,201,0.0982726,7399,201,0.1824794,8575,201,,,,,,,,
0,0.14,0.1643961,8577,201,0.0925847,6920,201,0.2108142,8572,201,,,,,,,,
0,0.14,0.1537414,8605,201,0.1093064,7538,201,0.1821064,8586,201,,,,,,,,
0,0.14,0.158586,8563,201,0.0984555,7174,201,0.1848891,8544,201,,,,,,,,
0,0.14,0.1589095,8615,201,0.1004495,7410,201,0.1863932,8577,201,,,,,,,,
0,0.14,0.1578824,8594,201,0.0894044,6564,201,0.1837762,8553,201,,,,,,,,
0,0.14,0.1542504,8632,201,0.1049288,7432,201,0.1808819,8576,201,,,,,,,,
0,0.14,0.1647932,8669,201,0.104232,7447,201,0.1875291,8586,201,,,,,,,,
0,0.14,0.1624934,8536,201,0.0953497,7048,201,0.1998014,8485,201,,,,,,,,
0,0.14,0.162983,8607,201,0.1005165,7660,201,0.1965445,8566,201,,,,,,,,
0,0.14,0.1492776,8662,201,0.1006289,7672,201,0.1790941,8624,201,,,,,,,,
0,0.14,0.1497121,8556,201,0.0899392,7016,201,0.1805487,8522,201,,,,,,,,
0,0.14,0.1532101,8636,201,0.0993413,7503,201,0.1860593,8586,201,,,,,,,,
0,0.14,0.1804326,8570,201,0.085679,6761,201,0.2195642,8531,201,,,,,,,,
0,0.14,0.1545316,8571,201,0.0826231,6603,201,0.1780825,8566,201,,,,,,,,
0,0.14,0.190946,8610,201,0.1071372,7535,201,0.1878754,8609,201,,,,,,,,
0,0.14,0.1479307,8563,201,0.1031097,7552,201,0.281894,8563,201,,,,,,,,
0,0.14,0.1454469,8502,201,0.0640028,5590,201,0.1882897,8494,201,,,,,,,,
0,0.14,0.1500191,8616,201,0.0890594,7026,201,0.1735446,8582,201,,,,,,,,
0,0.14,0.1674974,8623,201,0.0945355,7431,201,0.1913262,8623,201,,,,,,,,
0,0.14,0.1837988,8616,201,0.1129479,7431,201,0.1765882,8582,201,,,,,,,,
0,0.14,0.1483552,8620,201,0.0874024,7064,201,0.1797397,8599,201,,,,,,,,
0,0.14,0.1477556,8582,201,0.0926755,7207,201,0.1775392,8581,201,,,,,,,,
0,0.14,0.1464902,8591,201,0.098823,7530,201,0.1709221,8594,201,,,,,,,,
0,0.14,0.1513746,8587,201,0.1027499,7064,201,0.1673198,8564,201,,,,,,,,
0,0.14,0.172924,8668,201,0.1147709,7835,201,0.1724154,8634,201,,,,,,,,
0,0.14,0.1766396,8628,201,0.099826,7471,201,0.1791289,8595,201,,,,,,,,
0,0.14,0.1432626,8614,201,0.0721974,6299,201,0.1720983,8585,201,,,,,,,,
0,0.14,0.1509796,8561,201,0.0892887,7176,201,0.165247,8522,201,,,,,,,,
0,0.14,0.1477981,8647,201,0.0959811,7382,201,0.200667,8638,201,,,,,,,,
0,0.14,0.1660964,8518,201,0.118058,6620,201,0.1771777,8470,201,,,,,,,,
0,0.14,0.1800866,8675,201,0.1283022,7430,201,0.1932159,8627,201,,,,,,,,
0,0.14,0.1645618,8669,201,0.1152382,7830,201,0.1758803,8607,201,,,,,,,,
0,0.14,0.1574642,8604,201,0.1089689,7278,201,0.1811545,8581,201,,,,,,,,
0,0.14,0.1516229,8608,201,0.0913319,7295,201,0.1741086,8564,201,,,,,,,,
0,0.14,0.1500172,8672,201,0.1047048,7586,201,0.1761419,8663,201,,,,,,,,
0,0.14,0.149094,8611,201,0.0994822,7581,201,0.2061831,8548,201,,,,,,,,
0,0.14,0.1566447,8615,201,0.1027671,7368,201,0.1989494,8574,201,,,,,,,,
0,0.14,0.1458842,8576,201,0.0831818,6904,201,0.2086511,8552,201,,,,,,,,
0,0.14,0.1467453,8611,201,0.08819,6971,201,0.1855709,8598,201,,,,,,,,
0,0.14,0.1486998,8620,201,0.0971638,7505,201,0.1706411,8585,201,,,,,,,,
0,0.14,0.1523576,8598,201,0.0786759,6430,201,0.1760235,8539,201,,,,,,,,
0,0.14,0.1459762,8607,201,0.0903828,7266,201,0.1756375,8571,201,,,,,,,,
0,0.14,0.1465183,8590,201,0.0941303,6849,201,0.1728659,8560,201,,,,,,,,
0,0.14,0.1456432,8621,201,0.0939556,7463,201,0.1822853,8599,201,,,,,,,,
0,0.14,0.1465964,8621,201,0.0931476,7452,201,0.1714598,8623,201,,,,,,,,
0,0.14,0.1454425,8658,201,0.0935002,7437,201,0.1738069,8648,201,,,,,,,,
0,0.14,0.1451799,8612,201,0.1144527,7336,201,0.1847383,8598,201,,,,,,,,
0,0.14,0.1553644,8595,201,0.0782321,6557,201,0.1724628,8543,201,,,,,,,,
0,0.14,0.1501828,8630,201,0.0986405,7697,201,0.1734682,8621,201,,,,,,,,
0,0.14,0.1702196,8560,201,0.0767502,6329,201,0.1774083,8517,201,,,,,,,,
0,0.14,0.1622677,8660,201,0.1131488,7724,201,0.1775904,8639,201,,,,,,,,
0,0.14,0.1639501,8628,201,0.0987677,7163,201,0.1761086,8549,201,,,,,,,,
0,0.14,0.1663123,8647,201,0.0902327,7010,201,0.2792425,8636,201,,,,,,,,
0,0.14,0.1488715,8616,201,0.0954419,7470,201,0.1715775,8582,201,,,,,,,,
0,0.14,0.1564176,8564,201,0.0880225,7040,201,0.1764816,8547,201,,,,,,,,
0,0.14,0.1489931,8615,201,0.1046227,7404,201,0.1981642,8596,201,,,,,,,,
0,0.14,0.1433376,8595,201,0.1136015,7177,201,0.1730724,8569,201,,,,,,,,
0,0.15,0.1498937,8474,201,0.1434441,7122,201,0.2153367,8422,201,,,,,,,,
0,0.15,0.1953091,8501,201,0.1038029,6868,201,0.1871611,8493,201,,,,,,,,
0,0.15,0.1917078,8540,201,0.1356308,7132,201,0.2076035,8445,201,,,,,,,,
0,0.15,0.1618733,8419,201,0.0911685,6484,201,0.2067239,8384,201,,,,,,,,
0,0.15,0.1876145,8462,201,0.1175088,6980,201,0.1629007,8425,201,,,,,,,,
0,0.15,0.1395224,8504,201,0.0938097,7072,201,0.1848457,8434,201,,,,,,,,
0,0.15,0.1919292,8484,201,0.0863674,7030,201,0.1703935,8462,201,,,,,,,,
0,0.15,0.173378,8452,201,0.1193651,6722,201,0.1707939,8398,201,,,,,,,,
0,0.15,0.1385932,8433,201,0.0850295,6406,201,0.1657199,8406,201,,,,,,,,
0,0.15,0.1383319,8453,201,0.0912088,7106,201,0.1691844,8405,201,,,,,,,,
0,0.15,0.1429026,8396,201,0.0856235,6500,201,0.1741126,8357,201,,,,,,,,
0,0.15,0.1431323,8431,201,0.0973799,6782,201,0.1733035,8422,201,,,,,,,,
0,0.15,0.1395989,8445,201,0.0840971,6752,201,0.1636938,8396,201,,,,,,,,
0,0.15,0.1385334,8509,201,0.0929492,7288,201,0.1650287,8504,201,,,,,,,,
0,0.15,0.1849604,8452,201,0.1106015,6907,201,0.1979485,8445,201,,,,,,,,
0,0.15,0.1430258,8456,201,0.0848073,6799,201,0.1678081,8445,201,,,,,,,,
0,0.15,0.1426457,8519,201,0.0808487,6513,201,0.1698925,8507,201,,,,,,,,
0,0.15,0.173662,8488,201,0.0891303,7137,201,0.1873023,8465,201,,,,,,,,
0,0.15,0.1490553,8483,201,0.0928811,6914,201,0.1689732,8461,201,,,,,,,,
0,0.15,0.1400426,8553,201,0.0917186,7160,201,0.1632301,8537,201,,,,,,,,
0,0.15,0.1406652,8520,201,0.0900967,7205,201,0.1636486,8496,201,,,,,,,,
0,0.15,0.1449948,8395,201,0.0858148,6426,201,0.1751719,8287,201,,,,,,,,
0,0.15,0.1448144,8445,201,0.079271,6654,201,0.1649134,8425,201,,,,,,,,
0,0.15,0.1591179,8410,201,0.0735854,6165,201,0.1743666,8380,201,,,,,,,,
0,0.15,0.1402356,8439,201,0.0849181,6634,201,0.1862738,8407,201,,,,,,,,
0,0.15,0.1529236,8501,201,0.0790529,6552,201,0.1665056,8475,201,,,,,,,,
0,0.15,0.1651662,8439,201,0.077487,6343,201,0.2020429,8365,201,,,,,,,,
0,0.15,0.1404836,8458,201,0.0970435,6360,201,0.1636301,8446,201,,,,,,,,
0,0.15,0.1427789,8559,201,0.1037966,7745,201,0.1650847,8499,201,,,,,,,,
0,0.15,0.1399349,8519,201,0.0962236,6855,201,0.1833649,8499,201,,,,,,,,
0,0.15,0.1573259,8524,201,0.0864251,6759,201,0.2432376,8520,201,,,,,,,,
0,0.15,0.1604518,8544,201,0.1085947,7288,201,0.2090036,8534,201,,,,,,,,
0,0.15,0.1678669,8470,201,0.0899748,6641,201,0.1986583,8435,201,,,,,,,,
0,0.15,0.142442,8566,201,0.0996782,7581,201,0.2205889,8557,201,,,,,,,,
0,0.15,0.1892799,8530,201,0.10372,7138,201,0.2238234,8479,201,,,,,,,,
0,0.15,0.2945658,8346,201,0.0860052,5884,201,0.1875087,8304,201,,,,,,,,
0,0.15,0.1675691,8488,201,0.1060853,7670,201,0.1647876,8440,201,,,,,,,,
0,0.15,0.1576674,8457,201,0.0933419,7064,201,0.1830214,8446,201,,,,,,,,
0,0.15,0.1822924,8516,201,0.1023484,7406,201,0.1725397,8489,201,,,,,,,,
0,0.15,0.1458439,8514,201,0.099656,7140,201,0.1707209,8473,201,,,,,,,,
0,0.15,0.1514325,8453,201,0.0825481,6752,201,0.1685471,8433,201,,,,,,,,
0,0.15,0.1422976,8488,201,0.093364,7048,201,0.1663437,8390,201,,,,,,,,
0,0.15,0.1575183,8423,201,0.0838012,6853,201,0.1626676,8416,201,,,,,,,,
0,0.15,0.1439731,8486,201,0.0805611,6665,201,0.1947148,8472,201,,,,,,,,
0,0.15,0.1462268,8498,201,0.1063768,7229,201,0.191421,8462,201,,,,,,,,
0,0.15,0.1442221,8491,201,0.0904925,7159,201,0.2179353,8483,201,,,,,,,,
0,0.15,0.1528004,8469,201,0.1028649,6761,201,0.1721575,8442,201,,,,,,,,
0,0.15,0.1401666,8511,201,0.0906046,7121,201,0.1675439,8491,201,,,,,,,,
0,0.15,0.1455105,8455,201,0.0782567,6436,201,0.1645495,8406,201,,,,,,,,
0,0.15,0.1621576,8488,201,0.0844153,6929,201,0.1674855,8475,201,,,,,,,,
0,0.15,0.1407816,8544,201,0.1076784,7438,201,0.1895465,8537,201,,,,,,,,
0,0.15,0.1616002,8442,201,0.0794285,6583,201,0.1691204,8388,201,,,,,,,,
0,0.15,0.1627264,8488,201,0.0943255,7378,201,0.1679852,8463,201,,,,,,,,
0,0.15,0.1457648,8523,201,0.1058762,6962,201,0.1870646,8492,201,,,,,,,,
0,0.15,0.1531704,8395,201,0.0802664,6495,201,0.1629387,8356,201,,,,,,,,
0,0.15,0.1602842,8597,201,0.1018751,7643,201,0.1772245,8594,201,,,,,,,,
0,0.15,0.1493746,8544,201,0.1004749,7556,201,0.1740946,8516,201,,,,,,,,
0,0.15,0.1448346,8539,201,0.1198889,7482,201,0.1908468,8436,201,,,,,,,,
0,0.15,0.173253,8487,201,0.0781814,6562,201,0.1909401,8454,201,,,,,,,,
0,0.15,0.1397295,8505,201,0.0948657,7157,201,0.1729568,8461,201,,,,,,,,
0,0.15,0.1435335,8457,201,0.0826377,6765,201,0.1757102,8443,201,,,,,,,,
0,0.15,0.1432241,8392,201,0.0848435,6818,201,0.1722576,8401,201,,,,,,,,
0,0.15,0.1430927,8470,201,0.1067365,6870,201,0.1735495,8453,201,,,,,,,,
0,0.15,0.1510012,8516,201,0.0922242,7114,201,0.1670652,8504,201,,,,,,,,
0,0.15,0.1727508,8450,201,0.0857518,6889,201,0.1808922,8450,201,,,,,,,,
0,0.15,0.1494885,8490,201,0.0857145,6851,201,0.2084684,8470,201,,,,,,,,
0,0.15,0.1651954,8470,201,0.0763746,6349,201,0.1918594,8452,201,,,,,,,,
0,0.15,0.1405812,8422,201,0.0865075,6915,201,0.180245,8395,201,,,,,,,,
0,0.15,0.1487694,8530,201,0.0960924,7420,201,0.1678066,8520,201,,,,,,,,
0,0.15,0.1425236,8446,201,0.0761928,6475,201,0.1660478,8412,201,,,,,,,,
0,0.15,0.1453147,8437,201,0.0886156,7020,201,0.1650806,8374,201,,,,,,,,
0,0.15,0.1450503,8504,201,0.101887,7303,201,0.171386,8458,201,,,,,,,,
0,0.15,0.1565433,8497,201,0.1014486,7222,201,0.1856021,8494,201,,,,,,,,
0,0.15,0.141913,8453,201,0.0890087,6856,201,0.1723913,8352,201,,,,,,,,
0,0.15,0.144142,8473,201,0.0917166,7011,201,0.1737858,8469,201,,,,,,,,
0,0.15,0.14581,8548,201,0.2232158,7624,201,0.1749374,8539,201,,,,,,,,
0,0.15,0.158997,8508,201,0.0938284,7323,201,0.1684725,8486,201,,,,,,,,
0,0.15,0.1460056,8524,201,0.0965768,7294,201,0.1939415,8491,201,,,,,,,,
0,0.15,0.1874322,8510,201,0.111393,7124,201,0.1937217,8506,201,,,,,,,,
0,0.15,0.1483665,8389,201,0.1068216,6850,201,0.1877499,8326,201,,,,,,,,
0,0.15,0.1468316,8526,201,0.0956435,7471,201,0.1659665,8513,201,,,,,,,,
0,0.15,0.1539064,8359,201,0.0799877,6385,201,0.167948,8340,201,,,,,,,,
0,0.15,0.1571155,8437,201,0.0922053,6972,201,0.1605583,8345,201,,,,,,,,
0,0.15,0.1416134,8556,201,0.1049545,7529,201,0.1671218,8537,201,,,,,,,,
0,0.15,0.1479728,8491,201,0.0879926,7041,201,0.1711287,8478,201,,,,,,,,
0,0.15,0.1430032,8399,201,0.0831119,6719,201,0.1733843,8352,201,,,,,,,,
0,0.15,0.1480031,8436,201,0.0772462,6301,201,0.1651886,8396,201,,,,,,,,
0,0.15,0.1647728,8516,201,0.1138802,6888,201,0.1722402,8500,201,,,,,,,,
0,0.15,0.1420043,8522,201,0.0906233,7108,201,0.1666604,8512,201,,,,,,,,
0,0.15,0.1484677,8445,201,0.0866236,6875,201,0.1656844,8410,201,,,,,,,,
0,0.15,0.14729,8525,201,0.0883444,7012,201,0.1655271,8506,201,,,,,,,,
0,0.15,0.1440128,8513,201,0.0903986,7023,201,0.1669726,8500,201,,,,,,,,
0,0.15,0.142825,8491,201,0.0909562,7085,201,0.1847933,8448,201,,,,,,,,
0,0.15,0.1459206,8489,201,0.0944625,7274,201,0.1658133,8480,201,,,,,,,,
0,0.16,0.1487217,8359,201,0.0889257,6894,201,0.1587807,8301,201,,,,,,,,
0,0.16,0.1496375,8383,201,0.0895081,6981,201,0.1716642,8368,201,,,,,,,,
0,0.16,0.1434224,8311,201,0.0852879,6793,201,0.1604199,8284,201,,,,,,,,
0,0.16,0.1637157,8385,201,0.1046521,7391,201,0.1826016,8382,201,,,,,,,,
0,0.16,0.1484206,8386,201,0.0811935,6555,201,0.1643717,8358,201,,,,,,,,
0,0.16,0.138196,8377,201,0.0889283,6955,201,0.1623321,8284,201,,,,,,,,
0,0.16,0.1380218,8357,201,0.0880839,7044,201,0.1642682,8337,201,,,,,,,,
0,0.16,0.143901,8419,201,0.0924536,7221,201,0.1618723,8409,201,,,,,,,,
0,0.16,0.1596259,8283,201,0.0822129,5949,201,0.1920894,8218,201,,,,,,,,
0,0.16,0.1558993,8201,201,0.090467,6246,201,0.2065171,8181,201,,,,,,,,
0,0.16,0.1703721,8324,201,0.0874031,6207,201,0.1842641,8268,201,,,,,,,,
0,0.16,0.147391,8451,201,0.1060683,7428,201,0.1640258,8428,201,,,,,,,,
0,0.16,0.1396959,8285,201,0.080068,6499,201,0.1744573,8269,201,,,,,,,,
0,0.16,0.1818562,8302,201,0.0898046,6594,201,0.1784174,8279,201,,,,,,,,
0,0.16,0.1436446,8370,201,0.0889334,7090,201,0.1760661,8334,201,,,,,,,,
0,0.16,0.1413318,8364,201,0.090984,6854,201,0.1664718,8349,201,,,,,,,,
0,0.16,0.141244,8299,201,0.0897897,6861,201,0.1579138,8294,201,,,,,,,,
0,0.16,0.1626342,8309,201,0.0833111,6736,201,0.191624,8278,201,,,,,,,,
0,0.16,0.1447098,8404,201,0.0993001,7343,201,0.1636843,8388,201,,,,,,,,
0,0.16,0.1401649,8284,201,0.0841019,6629,201,0.1613448,8270,201,,,,,,,,
0,0.16,0.1393841,8389,201,0.0931626,7087,201,0.1938182,8356,201,,,,,,,,
0,0.16,0.1685734,8309,201,0.1109778,6678,201,0.1854198,8310,201,,,,,,,,
0,0.16,0.1535757,8284,201,0.0837798,6607,201,0.1637825,8268,201,,,,,,,,
0,0.16,0.1428993,8328,201,0.2144894,6408,201,0.1624249,8310,201,,,,,,,,
0,0.16,0.1630367,8372,201,0.0790685,6297,201,0.1594213,8352,201,,,,,,,,
0,0.16,0.1632802,8421,201,0.0878667,6835,201,0.1631846,8370,201,,,,,,,,
0,0.16,0.1418724,8328,201,0.0907045,6960,201,0.2011321,8305,201,,,,,,,,
0,0.16,0.1426249,8313,201,0.0819455,6632,201,0.1692696,8274,201,,,,,,,,
0,0.16,0.1394736,8378,201,0.0807622,6539,201,0.1601529,8346,201,,,,,,,,
0,0.16,0.1359264,8382,201,0.0851837,6770,201,0.1618951,8340,201,,,,,,,,
0,0.16,0.139758,8366,201,0.0854155,6895,201,0.1626122,8333,201,,,,,,,,
0,0.16,0.1476819,8336,201,0.0946216,6586,201,0.160887,8321,201,,,,,,,,
0,0.16,0.1499039,8371,201,0.0861259,6749,201,0.1681791,8326,201,,,,,,,,
0,0.16,0.1389365,8386,201,0.074925,5960,201,0.2024972,8313,201,,,,,,,,
0,0.16,0.1743674,8343,201,0.1030022,7186,201,0.1843643,8303,201,,,,,,,,
0,0.16,0.1621825,8325,201,0.09154,6531,201,0.168617,8297,201,,,,,,,,
0,0.16,0.1522163,8362,201,0.085186,6702,201,0.168786,8327,201,,,,,,,,
0,0.16,0.151442,8325,201,0.0831155,6189,201,0.1875943,8287,201,,,,,,,,
0,0.16,0.1670218,8410,201,0.1059589,6568,201,0.2028198,8380,201,,,,,,,,
0,0.16,0.1551554,8398,201,0.0990665,7281,201,0.1796996,8386,201,,,,,,,,
0,0.16,0.1467227,8354,201,0.1056972,6881,201,0.2339551,8324,201,,,,,,,,
0,0.16,0.1674507,8303,201,0.0780302,6185,201,0.1707853,8275,201,,,,,,,,
0,0.16,0.198371,8352,201,0.1684505,6800,201,0.1847094,8289,201,,,,,,,,
0,0.16,0.1395239,8330,201,0.0804446,6451,201,0.165918,8311,201,,,,,,,,
0,0.16,0.1364055,8356,201,0.100033,7027,201,0.2420084,8330,201,,,,,,,,
0,0.16,0.1433541,8295,201,0.1529381,6930,201,0.2271939,8257,201,,,,,,,,
0,0.16,0.1663181,8344,201,0.0742445,6244,201,0.2189305,8334,201,,,,,,,,
0,0.16,0.1754478,8387,201,0.0949237,7180,201,0.2085947,8357,201,,,,,,,,
0,0.16,0.1593726,8404,201,0.1244517,7108,201,0.2117548,8358,201,,,,,,,,
0,0.16,0.157638,8421,201,0.1161027,7167,201,0.1864347,8341,201,,,,,,,,
0,0.16,0.1832551,8405,201,0.1038067,7144,201,0.2032485,8348,201,,,,,,,,
0,0.16,0.1582491,8435,201,0.0961391,6849,201,0.1778436,8408,201,,,,,,,,
0,0.16,0.158664,8338,201,0.0895094,5864,201,0.1681698,8291,201,,,,,,,,
0,0.16,0.136704,8365,201,0.0857109,6519,201,0.2150091,8340,201,,,,,,,,
0,0.16,0.1691287,8253,201,0.0852681,6288,201,0.182041,8248,201,,,,,,,,
0,0.16,0.1775636,8350,201,0.0928882,6782,201,0.2072116,8312,201,,,,,,,,
0,0.16,0.1380653,8358,201,0.0898472,6609,201,0.1619667,8349,201,,,,,,,,
0,0.16,0.1363613,8321,201,0.0905362,6983,201,0.1586199,8324,201,,,,,,,,
0,0.16,0.1384572,8405,201,0.0947987,7173,201,0.1801392,8387,201,,,,,,,,
0,0.16,0.1387235,8320,201,0.0713425,5957,201,0.1864775,8289,201,,,,,,,,
0,0.16,0.1442304,8290,201,0.0955787,6874,201,0.2796723,8249,201,,,,,,,,
0,0.16,0.1679176,8392,201,0.1115098,6517,201,0.1982349,8385,201,,,,,,,,
0,0.16,0.1630881,8393,201,0.0976756,7030,201,0.1859819,8312,201,,,,,,,,
0,0.16,0.1423417,8355,201,0.0822894,6147,201,0.1674504,8336,201,,,,,,,,
0,0.16,0.1620708,8360,201,0.1084267,7215,201,0.1671561,8342,201,,,,,,,,
0,0.16,0.1350172,8368,201,0.0804797,6758,201,0.1625416,8345,201,,,,,,,,
0,0.16,0.1411824,8361,201,0.2279457,5785,201,0.1973293,8295,201,,,,,,,,
0,0.16,0.1563596,8310,201,0.0778721,5976,201,0.1649208,8290,201,,,,,,,,
0,0.16,0.14658,8363,201,0.0794073,6349,201,0.1884292,8343,201,,,,,,,,
0,0.16,0.1430787,8325,201,0.0877579,6768,201,0.1642624,8308,201,,,,,,,,
0,0.16,0.1507354,8253,201,0.0749703,6263,201,0.1603664,8205,201,,,,,,,,
0,0.16,0.1375656,8322,201,0.0784617,6287,201,0.1570763,8239,201,,,,,,,,
0,0.16,0.1439545,8375,201,0.0991882,6289,201,0.2292773,8348,201,,,,,,,,
0,0.16,0.1507979,8370,201,0.0926059,7008,201,0.1665767,8342,201,,,,,,,,
0,0.16,0.1422452,8460,201,0.0954352,7236,201,0.1639867,8413,201,,,,,,,,
0,0.16,0.1575477,8437,201,0.0952815,7031,201,0.1822956,8416,201,,,,,,,,
0,0.16,0.1490492,8373,201,0.0947391,7078,201,0.1632477,8281,201,,,,,,,,
0,0.16,0.1882181,8374,201,0.1014797,7094,201,0.1627931,8319,201,,,,,,,,
0,0.16,0.1495083,8339,201,0.0792775,6384,201,0.1610462,8273,201,,,,,,,,
0,0.16,0.1417691,8413,201,0.0937068,6766,201,0.2057447,8362,201,,,,,,,,
0,0.16,0.140939,8362,201,0.0808671,6620,201,0.1706159,8312,201,,,,,,,,
0,0.16,0.1437041,8398,201,0.1000466,7095,201,0.1642819,8387,201,,,,,,,,
0,0.16,0.1513059,8374,201,0.084189,6194,201,0.1750949,8336,201,,,,,,,,
0,0.16,0.1535493,8440,201,0.1138254,6992,201,0.1675167,8398,201,,,,,,,,
0,0.16,0.1470584,8415,201,0.0839121,6882,201,0.1606381,8376,201,,,,,,,,
0,0.16,0.1446115,8297,201,0.0809096,6271,201,0.1662722,8218,201,,,,,,,,
0,0.16,0.1543421,8439,201,0.1059274,7491,201,0.17812,8399,201,,,,,,,,
0,0.16,0.1366783,8471,201,0.1051278,7701,201,0.1626493,8457,201,,,,,,,,
0,0.16,0.1582063,8291,201,0.0660069,5518,201,0.166616,8288,201,,,,,,,,
0,0.16,0.1701323,8423,201,0.0972023,6595,201,0.1906827,8381,201,,,,,,,,
0,0.16,0.138765,8438,201,0.1014974,7541,201,0.1668308,8429,201,,,,,,,,
0,0.17,0.1545816,8267,201,0.0842286,6681,201,0.1562707,8236,201,,,,,,,,
0,0.17,0.1574841,8297,201,0.0884527,6904,201,0.1794692,8287,201,,,,,,,,
0,0.17,0.1310131,8157,201,0.0689409,5838,201,0.1585423,8123,201,,,,,,,,
0,0.17,0.1342353,8229,201,0.0765672,6304,201,0.1506171,8153,201,,,,,,,,
0,0.17,0.1448692,8187,201,0.0732683,6041,201,0.1555895,8119,201,,,,,,,,
0,0.17,0.1427115,8196,201,0.0978845,6770,201,0.1583409,8133,201,,,,,,,,
0,0.17,0.1365171,8297,201,0.0754422,6145,201,0.1782649,8287,201,,,,,,,,
0,0.17,0.1459053,8187,201,0.0685943,5816,201,0.17566,8168,201,,,,,,,,
0,0.17,0.1503306,8124,201,0.0650258,5799,201,0.1682851,8105,201,,,,,,,,
0,0.17,0.1331858,8178,201,0.0725492,6180,201,0.1609952,8135,201,,,,,,,,
0,0.17,0.1583517,8209,201,0.0711972,5947,201,0.1694892,8192,201,,,,,,,,
0,0.17,0.1316716,8196,201,0.0867265,6793,201,0.1582575,8140,201,,,,,,,,
0,0.17,0.1330157,8238,201,0.0783849,6361,201,0.166971,8217,201,,,,,,,,
0,0.17,0.1415869,8263,201,0.085752,6745,201,0.1710614,8219,201,,,,,,,,
0,0.17,0.1377747,8240,201,0.0804461,6570,201,0.1642123,8233,201,,,,,,,,
0,0.17,0.1339562,8286,201,0.0842166,6798,201,0.1577824,8278,201,,,,,,,,
0,0.17,0.133581,8314,201,0.1184507,6929,201,0.1564219,8266,201,,,,,,,,
0,0.17,0.1338231,8172,201,0.0695848,5667,201,0.1517555,8126,201,,,,,,,,
0,0.17,0.1598298,8227,201,0.1981883,5948,201,0.1739785,8184,201,,,,,,,,
0,0.17,0.1357248,8189,201,0.0896124,6786,201,0.1579124,8165,201,,,,,,,,
0,0.17,0.1356224,8196,201,0.0781264,6072,201,0.1683083,8182,201,,,,,,,,
0,0.17,0.1400284,8289,201,0.0930721,7127,201,0.1688105,8239,201,,,,,,,,
0,0.17,0.1341107,8229,201,0.0854064,6623,201,0.15876,8176,201,,,,,,,,
0,0.17,0.133229,8148,201,0.080147,6376,201,0.1794267,8112,201,,,,,,,,
0,0.17,0.1325046,8173,201,0.0984013,6562,201,0.1618302,8122,201,,,,,,,,
